sample_index,count,is_noisy
129572,1,False
129573,2,False
129577,2,False
129580,2,False
129583,3,False
129585,3,False
129592,5,False
129593,1,False
129600,2,False
129601,1,False
129602,1,False
129603,1,False
129604,1,False
129609,1,False
129611,2,False
129616,2,False
129618,1,False
129620,3,False
129621,4,False
129624,1,False
129626,1,False
129633,1,False
129634,1,False
129640,1,False
129643,1,False
129645,1,False
129646,1,False
129647,2,False
129650,3,False
129653,1,False
129655,2,False
129669,2,False
129670,1,False
129671,2,False
129682,1,False
129683,1,False
129688,3,False
129689,2,False
129693,1,False
129699,2,False
129703,1,False
129706,4,False
129707,1,False
129708,1,False
129711,1,False
129713,1,False
129714,3,False
129715,1,False
129716,1,False
129717,1,False
129722,2,False
129727,1,False
129729,4,False
129736,1,False
129737,1,False
129739,1,False
129744,2,False
129749,1,False
129752,1,False
129753,1,False
129757,1,False
129764,1,False
129765,2,False
129769,3,False
129775,1,False
129780,2,False
129791,2,False
129801,1,False
129802,1,False
129808,1,False
129815,2,True
129826,1,False
129828,1,False
129830,3,False
129833,1,False
129836,1,False
129837,1,False
129842,1,False
129844,1,False
129845,1,False
129846,2,False
129851,2,False
129854,2,False
129856,1,False
129858,3,False
129859,2,False
129864,1,False
129869,2,False
129870,1,False
129880,1,False
129884,1,False
129893,1,False
129894,2,False
129899,5,False
129905,1,False
129909,1,False
129911,1,False
129914,2,False
129916,2,False
129920,1,False
129935,1,False
129937,1,False
129938,1,False
129941,1,False
129947,1,False
129952,1,False
129964,1,False
129978,5,False
129990,1,False
129993,1,False
129995,1,False
130004,3,False
130009,5,False
130011,1,False
130015,1,False
130023,2,False
130026,1,False
130028,2,False
130032,1,False
130054,2,False
130056,1,False
130060,1,False
130064,1,False
130065,1,False
130075,1,False
130083,1,False
130112,1,False
130132,2,False
130137,1,False
130143,1,False
130146,1,False
130150,2,False
130155,2,False
130158,1,False
130159,1,False
130161,1,False
130163,3,False
130174,1,False
130175,2,False
130190,1,False
130192,1,False
130197,2,False
130203,6,False
130211,1,False
130213,2,False
130216,1,False
130219,2,False
130226,1,False
130230,5,False
130238,1,False
130240,1,False
130243,2,False
130244,1,False
130251,1,False
130259,3,False
130261,2,False
130266,1,False
130268,1,False
130271,1,False
130296,4,False
130299,1,False
130301,2,False
130305,1,False
130315,1,False
130322,1,False
130329,1,False
130330,1,False
130331,4,False
130335,1,False
130340,2,False
130343,1,False
130349,1,False
130351,1,False
130361,1,False
130367,1,False
130370,3,False
130372,1,False
130381,1,False
130384,3,False
130404,2,False
130412,1,False
130413,1,False
130417,2,False
130422,2,False
130424,2,False
130427,4,False
130432,1,False
130434,2,False
130435,1,False
130440,1,False
130442,2,False
130445,1,False
130446,1,False
130449,1,False
130451,1,False
130459,7,False
130466,1,False
130473,1,False
130478,1,False
130481,4,False
130484,1,False
130486,2,False
130489,3,False
130510,3,False
130517,1,False
130519,4,False
130527,1,False
130529,5,False
130531,1,False
130534,2,False
130536,1,False
130537,1,False
130541,1,False
130556,1,False
130560,1,False
130564,3,False
130568,1,False
130574,2,False
130581,2,False
130583,5,False
130585,2,False
130587,1,False
130588,3,False
130592,1,False
130599,3,False
130606,2,False
130609,1,False
130613,1,False
130618,1,False
130622,1,False
130623,1,False
130624,1,False
130636,2,False
130637,1,False
130638,1,False
130639,1,False
130642,1,False
130650,3,False
130651,2,False
130658,1,False
130659,1,False
130660,1,False
130663,1,False
130667,1,False
130672,1,False
130676,2,False
130678,6,False
130681,1,False
130684,1,False
130686,1,False
130688,1,False
130689,2,False
130690,1,False
130693,1,False
130702,1,False
130703,2,False
130704,1,False
130707,1,False
130710,4,False
130711,2,False
130715,3,False
130718,2,False
130722,3,False
130726,1,False
130727,3,False
130731,2,False
130738,1,False
130739,1,False
130742,3,False
130747,1,False
130749,1,False
130751,3,False
130759,2,False
130766,4,False
130769,1,False
130772,2,False
130775,1,False
130776,4,False
130782,2,False
130783,1,False
130784,5,False
130785,3,True
130790,1,False
130791,1,False
130794,1,False
130795,4,False
130796,2,False
130797,2,False
130799,1,False
130800,1,False
130805,1,False
130806,1,False
130817,1,False
130821,4,False
130824,1,False
130825,2,False
130826,1,False
130827,1,False
130837,1,False
130839,2,False
130841,2,False
130843,4,False
130845,2,False
130846,1,False
130847,3,False
130856,1,False
130860,2,False
130876,2,False
130900,5,True
130903,5,False
130917,2,False
130918,1,False
130922,1,False
130924,1,False
130926,1,False
130929,1,False
130932,1,False
130948,1,False
130953,1,False
130956,1,False
130959,1,False
130962,3,False
130969,3,False
130971,7,False
130972,3,False
130974,2,False
130982,1,False
130993,1,False
130994,1,False
130996,3,False
130997,1,False
131001,2,False
131003,1,False
131007,1,False
131011,1,False
131016,1,False
131017,1,False
131023,1,False
131030,3,False
131034,3,False
131039,1,False
131042,1,False
131053,2,False
131063,1,False
131065,3,False
131073,1,False
131086,1,False
131089,2,False
131093,1,False
131099,1,False
131103,2,False
131107,1,False
131109,1,False
131114,2,False
131121,2,False
131123,1,False
131128,3,False
131132,1,False
131133,1,False
131135,2,False
131140,1,False
131141,1,False
131145,1,False
131149,5,False
131152,2,False
131161,1,False
131164,2,False
131166,1,False
131168,1,False
131176,1,False
131181,1,False
131182,1,False
131195,1,False
131198,1,False
131199,1,False
131203,1,False
131207,1,False
131210,2,False
131217,4,False
131218,1,False
131232,4,False
131233,1,False
131237,4,False
131238,2,False
131242,2,False
131244,2,False
131248,1,False
131251,1,False
131254,1,False
131263,4,False
131267,2,False
131273,2,False
131278,1,False
131283,1,False
131288,1,False
131293,1,False
131294,1,False
131297,1,False
131300,3,False
131305,1,False
131307,1,False
131311,1,False
131312,1,False
131314,1,False
131315,2,False
131316,1,False
131318,1,False
131319,2,False
131322,2,False
131332,1,False
131334,5,False
131337,1,False
131340,1,False
131347,1,False
131354,1,False
131359,1,False
131361,1,False
131362,1,False
131364,1,False
131366,3,False
131368,1,False
131369,2,False
131376,1,False
131380,4,False
131381,2,False
131382,3,False
131384,3,False
131385,2,False
131392,2,False
131397,2,False
131398,1,False
131399,3,False
131402,1,False
131404,1,False
131410,1,False
131411,1,False
131412,1,False
131414,1,False
131416,4,False
131420,10,False
131432,2,False
131433,2,False
131434,2,False
131435,1,False
131439,1,False
131441,1,False
131444,1,False
131445,1,False
131454,1,False
131458,2,False
131459,1,False
131461,3,False
131462,4,False
131465,2,False
131468,2,False
131471,4,False
131474,1,False
131476,1,False
131478,2,False
131480,1,False
131483,4,False
131484,1,False
131485,1,False
131488,1,False
131502,2,False
131506,1,False
131510,1,False
131518,1,False
131524,2,False
131529,1,False
131538,1,False
131542,1,False
131543,1,False
131549,2,False
131569,1,False
131572,5,False
131573,1,False
131579,1,False
131581,2,False
131583,1,False
131598,1,False
131605,1,False
131608,1,False
131610,2,False
131611,1,False
131615,1,False
131616,2,False
131621,1,False
131632,1,False
131634,1,False
131639,3,False
131641,2,False
131644,2,False
131646,2,False
131648,1,False
131649,1,False
131657,1,False
131666,1,False
131667,1,False
131668,2,False
131675,3,False
131683,2,False
131684,1,False
131687,1,False
131698,4,False
131703,1,False
131708,1,False
131713,2,False
131714,3,False
131729,5,False
131731,1,False
131733,1,False
131735,2,False
131744,2,False
131745,1,False
131747,6,False
131751,2,False
131752,3,False
131756,1,False
131757,1,False
131762,1,False
131763,3,False
131764,2,False
131765,1,False
131766,2,False
131769,1,False
131778,1,False
131780,3,False
131788,1,False
131789,1,False
131795,5,False
131797,2,False
131800,1,False
131802,1,False
131804,1,False
131808,1,False
131811,2,False
131821,1,False
131827,1,False
131828,1,False
131840,1,False
131862,1,False
131865,5,False
131870,4,False
131874,1,False
131877,1,False
131878,1,False
131884,2,False
131887,1,False
131889,1,False
131890,1,False
131895,1,False
131903,2,False
131904,1,False
131905,1,False
131906,2,False
131911,3,False
131914,3,False
131917,1,False
131921,2,False
131924,1,False
131928,1,False
131929,1,False
131931,1,False
131935,1,False
131944,1,False
131952,1,False
131959,1,False
131964,1,False
131966,1,False
131971,1,False
131978,2,False
131982,1,False
131985,1,False
131988,3,False
131989,1,False
131995,1,False
131999,2,False
132001,2,False
132008,1,False
132012,1,False
132014,2,False
132016,1,False
132023,1,False
132025,1,False
132028,1,False
132031,1,False
132032,1,False
132034,1,False
132035,1,False
132042,2,False
132043,3,False
132051,1,False
132052,2,False
132063,2,False
132069,2,False
132078,3,False
132080,1,False
132082,1,False
132087,1,False
132097,1,False
132098,1,False
132102,2,False
132103,1,False
132112,1,False
132113,2,False
132117,1,False
132118,2,False
132122,1,False
132126,1,False
132131,1,False
132132,3,False
132138,1,False
132148,1,False
132149,1,False
132154,1,False
132164,3,False
132171,6,False
132180,1,False
132181,1,False
132183,1,False
132184,2,False
132189,1,False
132195,1,False
132199,2,False
132207,1,False
132210,1,False
132223,1,False
132230,2,False
132235,1,False
132239,1,False
132242,1,False
132247,1,False
132249,1,False
132251,2,False
132275,1,False
132281,1,False
132282,2,False
132293,4,False
132295,1,False
132296,3,False
132297,1,False
132298,1,False
132299,1,False
132301,1,False
132306,1,False
132309,1,False
132311,1,False
132312,1,False
132322,1,False
132323,1,False
132324,1,False
132336,1,False
132342,1,False
132343,2,False
132348,1,False
132353,3,False
132356,1,False
132372,1,False
132379,2,False
132380,1,False
132381,2,False
132382,1,False
132390,2,False
132394,1,False
132399,3,False
132403,2,False
132410,2,False
132411,2,False
132412,1,False
132420,2,False
132422,1,False
132426,1,False
132430,3,False
132449,1,False
132460,1,False
132461,1,False
132464,2,False
132467,2,False
132468,1,False
132471,3,False
132476,1,False
132480,3,False
132493,3,False
132495,7,False
132496,1,False
132500,2,False
132515,1,False
132519,1,False
132521,1,False
132524,2,False
132527,1,False
132533,2,False
132535,1,False
132536,4,False
132537,1,False
132545,2,False
132551,1,False
132557,1,False
132558,1,False
132560,1,False
132567,1,False
132568,1,False
132570,1,False
132573,1,False
132578,3,False
132581,1,False
132582,1,False
132583,2,False
132584,1,False
132588,1,False
132591,1,False
132593,1,False
132596,1,False
132599,1,False
132606,1,False
132607,2,False
132609,1,False
132621,6,False
132630,1,False
132634,1,False
132640,1,False
132643,1,False
132648,2,False
132650,1,False
132654,1,False
132666,2,False
132667,1,False
132672,1,False
132674,3,False
132677,2,False
132678,2,False
132680,1,False
132682,1,False
132685,1,False
132690,1,False
132698,1,False
132699,1,False
132704,4,False
132708,1,False
132712,5,False
132713,2,False
132717,2,False
132719,2,False
132727,2,False
132728,3,False
132735,1,False
132736,3,False
132737,4,False
132747,2,False
132748,2,False
132751,1,False
132753,1,False
132765,2,False
132767,2,False
132773,1,False
132776,2,False
132781,2,False
132782,1,False
132784,1,False
132785,1,False
132789,1,False
132790,6,False
132794,3,False
132799,5,False
132801,2,False
132804,5,False
132811,1,False
132813,2,False
132818,1,False
132821,1,False
132829,2,False
132834,1,False
132837,1,False
132839,1,False
132840,1,False
132842,1,False
132844,2,False
132846,3,False
132855,1,False
132857,1,False
132860,1,False
132866,2,False
132869,1,False
132878,1,False
132880,1,False
132887,1,False
132889,2,False
132891,1,False
132903,1,False
132908,2,False
132913,3,False
132919,1,False
132922,1,False
132923,2,False
132925,1,False
132926,2,False
132927,1,False
132935,1,False
132938,1,False
132943,1,False
132944,2,False
132947,2,False
132954,1,False
132961,1,False
132962,1,False
132964,1,False
132975,1,False
132978,1,False
132981,2,False
132982,1,False
132987,2,False
132992,1,False
132993,3,False
132995,2,False
132998,2,False
133000,2,False
133004,1,False
133006,2,False
133016,3,False
133018,4,False
133028,1,False
133034,1,False
133041,1,False
133043,1,False
133046,5,False
133048,2,False
133050,1,False
133056,1,False
133059,1,False
133061,5,False
133069,2,False
133070,1,False
133072,2,False
133074,1,False
133079,2,False
133090,3,False
133091,4,False
133092,2,False
133097,1,False
133101,1,False
133102,5,False
133108,1,False
133111,1,False
133116,1,False
133127,1,False
133130,1,False
133134,1,False
133135,2,False
133138,1,False
133141,3,False
133144,3,False
133149,2,False
133164,1,False
133166,1,False
133172,3,False
133175,1,False
133177,5,False
133179,1,False
133181,3,False
133182,1,False
133197,2,False
133198,1,False
133206,1,False
133209,2,False
133211,1,False
133214,1,False
133219,1,False
133223,1,False
133225,1,False
133228,1,False
133231,1,False
133234,1,False
133235,1,False
133236,5,False
133240,4,False
133246,1,False
133250,2,False
133253,2,False
133258,1,False
133261,1,False
133267,2,False
133273,9,False
133277,2,False
133281,3,False
133282,2,False
133285,1,False
133287,1,False
133291,1,False
133292,2,False
133293,1,False
133300,1,False
133306,1,False
133311,2,False
133314,1,False
133317,2,False
133318,1,False
133320,2,False
133323,1,False
133327,1,False
133328,3,False
133331,1,False
133334,2,False
133335,1,False
133338,3,False
133341,1,False
133345,2,False
133352,1,False
133363,2,False
133370,3,False
133372,7,False
133374,1,False
133383,3,False
133385,2,False
133398,1,False
133405,2,False
133406,1,False
133412,1,False
133416,1,False
133420,1,False
133421,2,False
133428,1,False
133432,3,False
133433,1,False
133450,1,False
133452,1,False
133456,5,False
133458,3,False
133464,2,False
133466,1,False
133467,1,False
133468,1,False
133475,1,False
133485,1,False
133487,1,False
133491,1,False
133492,2,False
133494,1,False
133504,3,False
133510,2,False
133511,2,False
133513,1,False
133514,1,False
133515,1,False
133526,1,False
133530,1,False
133531,1,False
133534,2,False
133535,1,False
133538,2,False
133545,1,False
133546,1,False
133547,2,False
133549,1,False
133550,1,False
133563,2,False
133569,3,False
133572,4,False
133590,1,False
133598,2,False
133601,2,False
133609,2,False
133610,1,False
133614,1,False
133616,1,False
133620,1,False
133624,1,False
133628,1,False
133629,2,False
133631,2,False
133633,1,False
133637,1,False
133644,2,False
133646,3,False
133647,2,False
133651,2,False
133667,1,False
133670,2,False
133680,1,False
133682,1,False
133683,1,False
133687,1,False
133694,1,False
133725,4,False
133726,1,False
133730,1,False
133733,2,False
133734,1,False
133735,1,False
133744,1,False
133745,2,False
133751,1,False
133756,3,False
133759,1,False
133761,1,False
133764,3,False
133767,1,False
133773,2,False
133780,1,False
133786,3,False
133788,1,False
133795,1,False
133797,1,False
133799,1,False
133800,1,False
133804,1,False
133807,3,False
133814,2,False
133816,2,False
133819,1,False
133823,1,False
133832,4,False
133842,2,False
133846,1,False
133851,1,False
133853,2,False
133859,1,False
133862,3,False
133870,1,False
133871,2,False
133873,1,False
133874,1,False
133875,1,False
133880,1,False
133882,4,False
133885,1,False
133891,1,False
133894,1,False
133895,1,False
133905,1,False
133921,2,False
133923,2,False
133927,1,False
133929,1,False
133936,3,False
133939,1,False
133947,1,False
133952,1,False
133953,1,False
133960,1,False
133965,1,False
133969,1,False
133978,1,False
133983,2,False
133984,1,False
133986,1,False
133992,1,False
133994,2,False
133996,1,False
134004,1,False
134008,1,False
134014,2,False
134015,1,False
134024,2,False
134026,1,False
134027,2,False
134028,3,False
134030,3,False
134041,1,False
134045,1,False
134048,1,False
134060,2,False
134065,6,False
134075,1,False
134078,2,False
134083,1,False
134092,5,False
134103,1,False
134104,1,False
134108,1,False
134110,3,True
134111,1,False
134121,1,False
134124,1,False
134126,1,False
134131,1,False
134135,1,False
134136,2,False
134137,1,False
134140,1,False
134141,1,False
134143,1,False
134146,3,False
134148,2,False
134150,1,False
134153,1,False
134159,1,False
134161,1,False
134169,2,False
134170,2,False
134173,2,False
134177,1,False
134179,3,False
134180,1,False
134182,2,False
134193,1,False
134197,1,False
134202,2,False
134211,1,False
134214,3,False
134219,1,False
134220,5,False
134221,1,False
134227,2,False
134234,1,False
134248,1,False
134250,1,False
134253,2,False
134258,1,False
134274,2,False
134278,1,False
134284,1,False
134292,2,False
134305,1,False
134311,1,False
134315,1,False
134316,1,False
134325,1,False
134326,1,False
134330,1,False
134333,2,False
134335,2,False
134336,1,False
134344,2,False
134345,2,False
134348,1,False
134349,1,False
134351,1,False
134354,2,False
134356,1,False
134358,1,False
134360,3,False
134365,2,False
134367,1,False
134371,1,False
134372,1,False
134379,1,False
134380,2,False
134384,1,False
134389,5,False
134390,1,False
134391,1,False
134395,2,False
134397,1,False
134398,1,False
134399,2,False
134402,1,False
134403,2,False
134407,4,False
134409,3,False
134410,4,False
134412,1,False
134416,1,False
134418,4,False
134420,1,False
134422,1,False
134425,2,False
134427,2,False
134441,1,False
134446,2,False
134447,1,False
134448,2,False
134449,1,False
134456,1,False
134457,1,False
134459,2,False
134460,3,False
134461,1,False
134463,1,False
134468,2,False
134469,1,False
134476,2,False
134477,3,False
134485,1,False
134497,1,False
134500,1,False
134503,1,False
134506,2,False
134509,2,False
134510,1,False
134511,1,False
134516,1,False
134524,2,False
134529,1,False
134530,1,False
134531,1,False
134533,3,False
134538,1,False
134542,1,False
134543,3,False
134546,1,False
134552,1,False
134555,1,False
134556,4,False
134562,1,False
134563,1,False
134571,1,False
134572,2,False
134586,2,False
134595,3,False
134597,2,False
134599,2,False
134602,1,False
134607,3,False
134609,3,False
134613,1,False
134620,2,False
134621,1,False
134623,1,False
134626,5,False
134633,1,False
134638,1,False
134645,2,False
134654,2,False
134656,1,False
134658,1,False
134660,2,False
134661,1,False
134668,1,False
134670,1,False
134674,1,False
134675,2,False
134677,4,False
134678,1,False
134679,1,False
134680,1,False
134684,4,False
134685,2,False
134690,1,False
134700,2,False
134702,1,False
134705,1,False
134715,3,False
134716,1,False
134721,2,False
134725,1,False
134738,1,False
134739,2,False
134744,1,False
134749,1,False
134750,2,False
134756,4,False
134759,2,False
134760,3,False
134763,2,False
134769,2,False
134771,1,False
134773,1,False
134775,3,False
134788,1,False
134791,1,False
134792,7,False
134795,2,False
134798,1,False
134803,4,False
134804,1,False
134818,3,False
134825,1,False
134826,1,False
134831,3,False
134833,1,False
134835,1,False
134836,1,False
134839,2,False
134842,1,False
134851,1,False
134854,1,False
134857,2,False
134863,3,False
134864,3,False
134879,1,False
134885,3,False
134890,1,False
134898,3,False
134902,1,False
134905,2,False
134910,1,False
134911,2,False
134918,2,False
134919,1,False
134920,2,True
134921,1,False
134923,1,False
134924,1,False
134932,1,False
134935,2,False
134936,3,False
134943,1,False
134949,1,False
134951,2,False
134952,1,False
134954,4,False
134957,3,False
134963,1,False
134964,1,False
134965,1,False
134966,3,False
134978,1,False
134985,1,False
134986,2,False
134988,1,False
134990,1,False
134994,2,False
134996,2,False
134997,1,False
135000,1,False
135014,1,False
135015,1,False
135016,1,False
135018,1,False
135019,1,False
135020,1,False
135025,2,False
135032,2,False
135037,1,False
135041,1,False
135048,1,False
135049,1,False
135050,1,False
135065,4,False
135075,1,False
135080,2,False
135084,1,False
135085,2,False
135087,1,False
135092,3,False
135093,1,False
135094,2,False
135099,1,False
135100,1,False
135101,1,False
135102,1,False
135105,1,False
135108,1,False
135109,1,False
135115,1,False
135116,1,False
135121,2,False
135123,1,False
135127,1,False
135131,3,False
135133,1,False
135138,1,False
135144,1,False
135146,1,False
135148,1,False
135156,3,False
135160,2,False
135161,1,False
135166,2,False
135171,1,False
135176,1,False
135180,1,False
135181,2,False
135183,2,False
135186,2,False
135195,1,False
135197,1,False
135198,6,False
135199,1,False
135200,1,False
135206,1,False
135207,1,False
135213,1,False
135222,1,False
135226,1,False
135230,2,False
135236,1,False
135238,1,False
135243,1,False
135246,1,False
135247,2,False
135262,3,False
135263,1,False
135273,1,False
135275,4,False
135279,1,False
135281,1,False
135282,1,False
135290,1,False
135292,1,False
135299,1,False
135300,4,False
135305,1,False
135306,2,False
135308,1,False
135314,2,False
135315,2,False
135322,1,False
135323,3,False
135333,1,False
135336,4,False
135337,1,False
135345,2,False
135348,4,False
135350,2,False
135353,2,False
135363,1,False
135364,1,False
135367,1,False
135368,1,False
135374,2,False
135375,1,False
135377,1,False
135381,1,False
135384,4,False
135392,5,False
135397,1,False
135400,3,False
135403,1,False
135406,1,False
135415,1,False
135422,1,False
135435,2,False
135439,3,False
135440,1,False
135443,1,False
135451,4,False
135464,2,False
135468,1,False
135473,2,False
135480,1,False
135483,3,False
135485,2,False
135491,1,False
135495,3,False
135500,1,False
135506,2,False
135510,1,False
135521,4,False
135524,2,False
135525,1,False
135529,1,False
135530,1,False
135531,1,False
135532,1,False
135533,3,False
135539,1,False
135550,2,False
135551,3,False
135552,1,False
135558,1,False
135561,2,False
135571,1,False
135572,2,False
135575,3,False
135581,2,False
135583,2,False
135585,1,False
135586,1,False
135587,2,False
135589,1,False
135590,1,False
135594,2,False
135613,1,False
135618,3,False
135625,1,False
135628,1,False
135629,1,False
135633,1,False
135640,1,False
135641,1,False
135643,1,False
135644,1,False
135645,1,False
135647,1,False
135650,1,False
135654,1,False
135658,2,False
135659,1,False
135662,1,False
135666,1,False
135672,2,False
135679,1,False
135685,2,False
135689,1,False
135690,1,False
135695,1,False
135703,1,False
135707,2,False
135712,1,False
135718,1,False
135719,2,False
135721,5,False
135737,1,False
135739,1,False
135758,1,False
135765,1,False
135773,2,False
135774,1,False
135779,1,False
135781,2,False
135782,2,False
135786,2,False
135797,4,False
135799,2,False
135801,1,False
135808,1,False
135815,3,False
135817,2,False
135825,1,False
135826,2,False
135827,1,False
135828,3,False
135845,3,False
135848,1,False
135852,2,False
135855,2,False
135857,1,False
135859,1,False
135862,1,False
135868,2,False
135869,1,False
135874,2,False
135879,1,False
135884,1,False
135885,2,False
135892,1,False
135900,2,False
135903,1,False
135906,4,False
135915,1,False
135918,1,False
135920,1,False
135921,1,False
135931,3,False
135932,2,False
135933,3,False
135936,1,False
135938,1,False
135941,5,False
135949,1,False
135954,2,False
135957,2,False
135965,2,False
135966,1,False
135967,3,False
135968,2,False
135970,1,False
135973,1,False
135981,1,False
135983,1,False
135989,3,False
135990,1,False
135991,1,False
135996,1,False
136007,3,False
136008,4,False
136013,5,False
136016,1,False
136020,4,False
136022,7,False
136025,2,False
136026,1,False
136033,1,False
136034,6,False
136039,1,False
136042,2,False
136046,1,False
136052,1,False
136057,4,False
136058,1,False
136063,1,False
136073,1,False
136076,2,False
136097,1,False
136107,2,False
136115,1,False
136119,1,False
136120,1,False
136121,1,False
136124,1,False
136127,7,False
136129,1,False
136132,1,False
136133,1,False
136136,1,False
136141,1,False
136146,3,False
136147,1,False
136150,5,False
136152,5,False
136154,2,False
136157,3,False
136160,1,False
136161,1,False
136164,2,False
136170,2,False
136175,1,False
136193,3,False
136196,4,False
136201,1,False
136202,2,False
136204,1,False
136206,4,False
136208,1,False
136216,1,False
136217,2,False
136227,3,False
136229,8,False
136230,3,False
136238,1,False
136243,4,False
136247,2,False
136248,4,False
136262,1,False
136265,1,False
136267,1,False
136276,1,False
136279,1,False
136285,1,False
136292,1,False
136296,1,False
136301,4,False
136306,1,False
136312,2,False
136318,5,False
136321,1,False
136330,1,False
136334,5,False
136340,1,False
136342,1,False
136351,1,False
136366,1,False
136369,1,False
136371,1,False
136373,1,False
136378,1,False
136387,1,False
136391,1,False
136392,3,False
136398,1,False
136401,1,False
136404,2,False
136406,3,False
136409,2,False
136412,2,False
136417,1,False
136418,2,False
136424,1,False
136430,1,False
136431,1,False
136440,3,False
136441,2,False
136442,1,False
136446,3,False
136447,2,False
136448,1,False
136449,1,False
136450,3,False
136457,3,False
136465,1,False
136469,1,False
136472,1,False
136473,1,False
136474,1,False
136479,3,False
136487,3,False
136491,2,False
136492,2,False
136500,2,False
136502,1,False
136505,1,False
136511,3,False
136525,2,False
136529,1,False
136532,2,False
136539,4,False
136541,2,False
136545,1,False
136551,1,False
136553,1,False
136571,2,False
136574,1,False
136589,7,False
136590,1,False
136592,1,False
136593,1,False
136598,1,False
136602,2,False
136606,2,False
136609,2,False
136613,1,False
136617,1,False
136618,1,False
136619,2,False
136622,3,False
136623,2,False
136631,1,False
136641,1,False
136647,1,False
136651,1,False
136652,1,False
136656,3,False
136658,1,False
136659,3,False
136661,3,False
136665,2,False
136669,2,False
136680,1,False
136681,1,False
136696,3,False
136699,3,False
136700,3,False
136701,1,False
136703,2,False
136704,2,False
136706,1,False
136708,1,False
136709,1,False
136715,3,False
136717,2,False
136724,1,False
136726,1,False
136732,5,False
136735,1,False
136739,1,False
136741,2,False
136742,1,False
136749,1,False
136751,1,False
136755,1,False
136758,1,False
136760,2,False
136761,1,False
136767,2,False
136778,1,False
136787,2,False
136788,2,False
136791,1,False
136799,1,False
136812,1,False
136815,1,False
136818,2,False
136819,1,False
136820,2,False
136821,1,False
136836,1,False
136837,1,False
136839,2,False
136842,1,False
136848,1,False
136849,2,False
136852,1,False
136856,2,False
136858,2,False
136859,2,False
136866,1,False
136872,3,False
136876,1,False
136887,1,False
136892,1,False
136898,2,False
136906,4,False
136911,1,False
136913,1,False
136925,1,False
136927,1,False
136930,1,False
136936,1,False
136943,1,False
136945,1,False
136953,1,False
136958,2,False
136964,1,False
136965,1,False
136967,1,False
136968,1,False
136972,1,False
136981,1,False
136982,1,False
136990,1,False
136992,1,False
136994,2,False
136995,1,False
136997,1,False
137000,1,False
137001,3,False
137005,2,False
137018,1,False
137032,1,False
137036,1,False
137039,1,False
137048,2,False
137049,4,False
137065,1,False
137066,1,False
137067,2,False
137070,2,False
137072,1,False
137104,1,False
137107,3,False
137108,3,False
137110,1,False
137113,1,False
137115,3,False
137116,1,False
137117,3,False
137119,3,False
137122,1,False
137123,1,False
137126,1,False
137130,1,False
137134,3,False
137136,1,False
137138,3,False
137141,1,False
137143,1,False
137148,1,False
137153,1,False
137158,3,False
137169,1,False
137170,1,False
137172,3,False
137175,2,False
137176,2,False
137179,1,False
137180,1,False
137181,3,False
137183,1,False
137184,3,False
137187,3,False
137189,2,False
137193,1,False
137199,1,False
137209,1,False
137211,3,False
137216,4,False
137219,2,False
137220,1,False
137221,1,False
137225,4,False
137226,1,False
137227,1,False
137241,1,False
137257,1,False
137258,2,False
137259,1,False
137260,1,False
137261,1,False
137264,1,False
137266,1,False
137267,4,False
137273,1,False
137280,1,False
137282,1,False
137287,1,False
137288,4,False
137290,2,False
137292,3,False
137299,6,False
137304,2,False
137305,1,False
137307,1,False
137311,2,False
137320,3,False
137321,4,False
137324,3,False
137326,1,False
137327,1,False
137332,1,False
137335,1,False
137339,1,False
137344,2,False
137348,1,False
137357,2,False
137360,1,False
137362,1,False
137369,3,False
137370,1,False
137373,1,False
137381,1,False
137389,1,False
137396,1,False
137399,1,False
137404,1,False
137407,1,False
137409,1,False
137410,1,False
137414,1,False
137420,2,False
137434,1,False
137442,3,False
137448,3,False
137465,2,False
137471,1,False
137477,3,False
137479,1,False
137482,1,False
137489,1,False
137490,1,False
137491,3,False
137501,3,False
137503,8,True
137504,1,False
137505,1,False
137506,3,False
137510,2,False
137511,2,False
137512,2,False
137513,1,False
137542,1,False
137556,1,False
137559,1,False
137563,1,False
137572,1,False
137574,4,False
137575,4,False
137577,1,False
137578,1,False
137581,1,False
137582,1,False
137584,1,False
137587,1,False
137595,1,False
137596,1,False
137597,1,False
137598,1,False
137599,3,False
137600,1,False
137606,1,False
137608,2,False
137609,1,False
137616,1,False
137622,1,False
137624,1,False
137627,2,False
137628,1,False
137632,6,False
137637,1,False
137641,1,False
137644,1,False
137650,1,False
137653,1,False
137659,2,False
137664,2,False
137668,1,False
137678,2,False
137690,1,False
137691,2,False
137696,2,False
137708,4,False
137713,3,False
137723,1,False
137728,1,False
137731,1,False
137732,1,False
137737,1,False
137738,1,False
137745,2,False
137746,1,False
137747,2,False
137753,1,False
137758,1,False
137763,1,False
137765,1,False
137766,1,False
137771,1,False
137775,2,False
137776,1,False
137779,2,False
137783,1,False
137784,2,False
137786,3,False
137791,1,False
137793,1,False
137796,2,False
137797,1,False
137800,1,False
137803,4,False
137809,2,False
137814,3,False
137825,1,False
137831,1,False
137835,3,False
137842,1,False
137847,1,False
137851,1,False
137854,1,False
137857,5,False
137858,3,False
137859,2,False
137861,2,False
137863,3,False
137868,2,False
137872,1,False
137874,2,False
137877,1,False
137882,4,False
137884,1,False
137894,1,False
137901,2,False
137902,3,False
137906,4,False
137910,3,False
137915,1,False
137917,2,False
137921,2,False
